Last Name,First Name,Middle Name,Drivers License,Latitude,Longitude,DateTime
Combs,Arthur,Albert,C120015039414,39.2876363,-76.6591258,1462311001000
Combs,Arthur,Albert,C120015039414,39.28763187223987,-76.65924619290635,1462311002000
Combs,Arthur,Albert,C120015039414,39.28762743645465,-76.65936658551496,1462311003000
Combs,Arthur,Albert,C120015039414,39.28762293068885,-76.65948697552716,1462311004000
Combs,Arthur,Albert,C120015039414,39.287618258959384,-76.65960735842998,1462311005000
Combs,Arthur,Albert,C120015039414,39.287612452857395,-76.65972769273989,1462311006000
Combs,Arthur,Albert,C120015039414,39.2876066467554,-76.65984802704979,1462311007000
Combs,Arthur,Albert,C120015039414,39.28760084065341,-76.6599683613597,1462311008000
Combs,Arthur,Albert,C120015039414,39.28759503455142,-76.6600886956696,1462311009000
Combs,Arthur,Albert,C120015039414,39.28758922844943,-76.66020902997951,1462311010000
Combs,Arthur,Albert,C120015039414,39.28758342234744,-76.66032936428941,1462311011000
Combs,Arthur,Albert,C120015039414,39.28757761624544,-76.66044969859931,1462311012000
Combs,Arthur,Albert,C120015039414,39.287571810143454,-76.66057003290922,1462311013000
Combs,Arthur,Albert,C120015039414,39.28756600404146,-76.66069036721912,1462311014000
Combs,Arthur,Albert,C120015039414,39.28756019793947,-76.66081070152903,1462311015000
Combs,Arthur,Albert,C120015039414,39.28755439183748,-76.66093103583893,1462311016000
Combs,Arthur,Albert,C120015039414,39.287548585735486,-76.66105137014884,1462311017000
Combs,Arthur,Albert,C120015039414,39.2875427796335,-76.66117170445874,1462311018000
Combs,Arthur,Albert,C120015039414,39.28753982114904,-76.66129214072197,1462311019000
Combs,Arthur,Albert,C120015039414,39.28753700675103,-76.66141258214394,1462311020000
Combs,Arthur,Albert,C120015039414,39.28753419235303,-76.6615330235659,1462311021000
Combs,Arthur,Albert,C120015039414,39.28753137795503,-76.66165346498786,1462311022000
Combs,Arthur,Albert,C120015039414,39.28752856355702,-76.66177390640982,1462311023000
Combs,Arthur,Albert,C120015039414,39.287525749159016,-76.66189434783179,1462311024000
Combs,Arthur,Albert,C120015039414,39.28752285068073,-76.6620147871428,1462311025000
Combs,Arthur,Albert,C120015039414,39.287519617636136,-76.66213521805403,1462311026000
Combs,Arthur,Albert,C120015039414,39.287514194493184,-76.6622555564976,1462311027000
Combs,Arthur,Albert,C120015039414,39.287501870251845,-76.6623751559055,1462311028000
Combs,Arthur,Albert,C120015039414,39.28747893258502,-76.66249342644451,1462311029000
Combs,Arthur,Albert,C120015039414,39.28745064983277,-76.6626104502648,1462311030000
Combs,Arthur,Albert,C120015039414,39.28741933470229,-76.66272678076191,1462311031000
Combs,Arthur,Albert,C120015039414,39.28740721375386,-76.66284617007771,1462311032000
Combs,Arthur,Albert,C120015039414,39.28740290818713,-76.6629665358175,1462311033000
Combs,Arthur,Albert,C120015039414,39.287402356734475,-76.6630870002698,1462311034000
