Last Name,First Name,Middle Name,Drivers License,Latitude,Longitude,DateTime
Combs,Arthur,Albert,C120015039414,39.2850251,-76.6689467,1462282921000
Combs,Arthur,Albert,C120015039414,39.285145509912375,-76.66895063826897,1462282922000
Combs,Arthur,Albert,C120015039414,39.285265919824745,-76.66895457653791,1462282923000
Combs,Arthur,Albert,C120015039414,39.28538632973712,-76.66895851480687,1462282924000
Combs,Arthur,Albert,C120015039414,39.2855067396495,-76.66896245307584,1462282925000
Combs,Arthur,Albert,C120015039414,39.285627149561876,-76.66896639134478,1462282926000
Combs,Arthur,Albert,C120015039414,39.285747559474245,-76.66897032961374,1462282927000
Combs,Arthur,Albert,C120015039414,39.28586796938662,-76.6689742678827,1462282928000
Combs,Arthur,Albert,C120015039414,39.285932699535735,-76.66891804751062,1462282929000
Combs,Arthur,Albert,C120015039414,39.28593807039426,-76.66879769298914,1462282930000
Combs,Arthur,Albert,C120015039414,39.285943441252776,-76.66867733846766,1462282931000
Combs,Arthur,Albert,C120015039414,39.28594741396679,-76.66855693708138,1462282932000
Combs,Arthur,Albert,C120015039414,39.285950114505546,-76.66843649305267,1462282933000
Combs,Arthur,Albert,C120015039414,39.285952815044304,-76.66831604902396,1462282934000
Combs,Arthur,Albert,C120015039414,39.28595551558306,-76.66819560499526,1462282935000
Combs,Arthur,Albert,C120015039414,39.28595883452879,-76.66807517676804,1462282936000
Combs,Arthur,Albert,C120015039414,39.28596228865066,-76.66795475199483,1462282937000
Combs,Arthur,Albert,C120015039414,39.28596574277253,-76.66783432722161,1462282938000
Combs,Arthur,Albert,C120015039414,39.28597419440913,-76.6677141697874,1462282939000
Combs,Arthur,Albert,C120015039414,39.285988266219036,-76.66759463529668,1462282940000
Combs,Arthur,Albert,C120015039414,39.28601036360093,-76.6674762048839,1462282941000
Combs,Arthur,Albert,C120015039414,39.28603725882549,-76.667358795358,1462282942000
Combs,Arthur,Albert,C120015039414,39.28607266968152,-76.66724366060363,1462282943000
Combs,Arthur,Albert,C120015039414,39.28611510574958,-76.66713096172053,1462282944000
Combs,Arthur,Albert,C120015039414,39.28616680123188,-76.66702221766067,1462282945000
Combs,Arthur,Albert,C120015039414,39.28622392765209,-76.66691614867806,1462282946000
Combs,Arthur,Albert,C120015039414,39.286281054072305,-76.66681007969542,1462282947000
Combs,Arthur,Albert,C120015039414,39.286338180492514,-76.6667040107128,1462282948000
Combs,Arthur,Albert,C120015039414,39.28639530691273,-76.66659794173019,1462282949000
Combs,Arthur,Albert,C120015039414,39.28645243333294,-76.66649187274757,1462282950000
Combs,Arthur,Albert,C120015039414,39.28650955975315,-76.66638580376495,1462282951000
Combs,Arthur,Albert,C120015039414,39.286566686173366,-76.66627973478232,1462282952000
Combs,Arthur,Albert,C120015039414,39.286623812593575,-76.6661736657997,1462282953000
Combs,Arthur,Albert,C120015039414,39.28668093901379,-76.66606759681709,1462282954000
Combs,Arthur,Albert,C120015039414,39.286738065434,-76.66596152783447,1462282955000
Combs,Arthur,Albert,C120015039414,39.28679519185422,-76.66585545885184,1462282956000
Combs,Arthur,Albert,C120015039414,39.28685231827443,-76.66574938986922,1462282957000
Combs,Arthur,Albert,C120015039414,39.28690944469464,-76.6656433208866,1462282958000
Combs,Arthur,Albert,C120015039414,39.28696657111485,-76.66553725190398,1462282959000
Combs,Arthur,Albert,C120015039414,39.28702369753507,-76.66543118292137,1462282960000
Combs,Arthur,Albert,C120015039414,39.28708082395528,-76.66532511393874,1462282961000
Combs,Arthur,Albert,C120015039414,39.28713948688232,-76.66521990624253,1462282962000
Combs,Arthur,Albert,C120015039414,39.28719873048445,-76.66511501290321,1462282963000
Combs,Arthur,Albert,C120015039414,39.28725710483852,-76.66500962556846,1462282964000
Combs,Arthur,Albert,C120015039414,39.28731424375888,-76.66490357918535,1462282965000
Combs,Arthur,Albert,C120015039414,39.28736749503023,-76.66479551272867,1462282966000
Combs,Arthur,Albert,C120015039414,39.28742460892676,-76.66468945030094,1462282967000
Combs,Arthur,Albert,C120015039414,39.28748229830201,-76.66458368644632,1462282968000
Combs,Arthur,Albert,C120015039414,39.28753636462938,-76.66447602810061,1462282969000
Combs,Arthur,Albert,C120015039414,39.287590307453804,-76.66436830517522,1462282970000
Combs,Arthur,Albert,C120015039414,39.28764425027822,-76.66426058224982,1462282971000
Combs,Arthur,Albert,C120015039414,39.28769819310264,-76.66415285932445,1462282972000
Combs,Arthur,Albert,C120015039414,39.28775138129082,-76.66404481979941,1462282973000
Combs,Arthur,Albert,C120015039414,39.287775027464974,-76.66392815295447,1462282974000
Combs,Arthur,Albert,C120015039414,39.287753934600936,-76.6638100527181,1462282975000
Combs,Arthur,Albert,C120015039414,39.28770108558406,-76.6637023285629,1462282976000
Combs,Arthur,Albert,C120015039414,39.28763145691482,-76.66360416575728,1462282977000
Combs,Arthur,Albert,C120015039414,39.28755118977521,-76.66351451600349,1462282978000
Combs,Arthur,Albert,C120015039414,39.28748918205921,-76.663411838375,1462282979000
Combs,Arthur,Albert,C120015039414,39.28743815623369,-76.66330271416511,1462282980000
Combs,Arthur,Albert,C120015039414,39.28741174533217,-76.6631857093232,1462282981000
Combs,Arthur,Albert,C120015039414,39.28740282356286,-76.66306590811469,1462282982000
Combs,Arthur,Albert,C120015039414,39.28740283344067,-76.66294543862932,1462282983000
Combs,Arthur,Albert,C120015039414,39.28740824911243,-76.66282509817775,1462282984000
Combs,Arthur,Albert,C120015039414,39.287424582281325,-76.66270634648068,1462282985000
Combs,Arthur,Albert,C120015039414,39.28745621070721,-76.66259009900902,1462282986000
Combs,Arthur,Albert,C120015039414,39.2874829494028,-76.662472715044,1462282987000
Combs,Arthur,Albert,C120015039414,39.28750588706962,-76.66235444450498,1462282988000
Combs,Arthur,Albert,C120015039414,39.28751540802163,-76.66223449410731,1462282989000
Combs,Arthur,Albert,C120015039414,39.28752018380318,-76.66211412833164,1462282990000
Combs,Arthur,Albert,C120015039414,39.287523416847776,-76.6619936974204,1462282991000
Combs,Arthur,Albert,C120015039414,39.28752624201315,-76.66187325626876,1462282992000
Combs,Arthur,Albert,C120015039414,39.28752905641115,-76.66175281484679,1462282993000
Combs,Arthur,Albert,C120015039414,39.28753187080916,-76.66163237342484,1462282994000
Combs,Arthur,Albert,C120015039414,39.28753468520716,-76.66151193200287,1462282995000
Combs,Arthur,Albert,C120015039414,39.28753749960517,-76.66139149058091,1462282996000
Combs,Arthur,Albert,C120015039414,39.287540314003174,-76.66127104915896,1462282997000
Combs,Arthur,Albert,C120015039414,39.28754379639138,-76.66115063165306,1462282998000
Combs,Arthur,Albert,C120015039414,39.28754960249338,-76.66103029734315,1462282999000
Combs,Arthur,Albert,C120015039414,39.28755540859537,-76.66090996303325,1462283000000
Combs,Arthur,Albert,C120015039414,39.28756121469736,-76.66078962872335,1462283001000
Combs,Arthur,Albert,C120015039414,39.28756702079935,-76.66066929441344,1462283002000
Combs,Arthur,Albert,C120015039414,39.287572826901346,-76.66054896010354,1462283003000
Combs,Arthur,Albert,C120015039414,39.287578633003335,-76.66042862579363,1462283004000
Combs,Arthur,Albert,C120015039414,39.28758443910532,-76.66030829148373,1462283005000
Combs,Arthur,Albert,C120015039414,39.28759024520732,-76.66018795717382,1462283006000
Combs,Arthur,Albert,C120015039414,39.28759605130931,-76.66006762286392,1462283007000
Combs,Arthur,Albert,C120015039414,39.2876018574113,-76.65994728855401,1462283008000
Combs,Arthur,Albert,C120015039414,39.28760766351329,-76.65982695424411,1462283009000
Combs,Arthur,Albert,C120015039414,39.28761346961529,-76.6597066199342,1462283010000
Combs,Arthur,Albert,C120015039414,39.28761921396756,-76.65958628297913,1462283011000
Combs,Arthur,Albert,C120015039414,39.28762371973336,-76.65946589296695,1462283012000
Combs,Arthur,Albert,C120015039414,39.28762821986399,-76.65934550274568,1462283013000
Combs,Arthur,Albert,C120015039414,39.28763264762412,-76.65922510983933,1462283014000
Combs,Arthur,Albert,C120015039414,39.2876363,-76.6591258,1462283015000
Combs,Jared,Skyler,C809022189166,39.28676207767891,-76.65804331461642,1462284785000
Combs,Jared,Skyler,C809022189166,39.28675042586152,-76.65804637659636,1462284786000
Combs,Jared,Skyler,C809022189166,39.28673877404413,-76.65804943857631,1462284787000
Combs,Jared,Skyler,C809022189166,39.28672712222674,-76.65805250055625,1462284788000
Combs,Jared,Skyler,C809022189166,39.28671547040936,-76.6580555625362,1462284789000
