Last Name,First Name,Middle Name,Drivers License,Latitude,Longitude,DateTime
Combs,Arthur,Albert,C120015039414,39.2876363,-76.6591258,1462224481000
Combs,Arthur,Albert,C120015039414,39.28763187223987,-76.65924619290635,1462224482000
Combs,Arthur,Albert,C120015039414,39.28762743645465,-76.65936658551496,1462224483000
Combs,Arthur,Albert,C120015039414,39.28762293068885,-76.65948697552716,1462224484000
Combs,Arthur,Albert,C120015039414,39.287618258959384,-76.65960735842998,1462224485000
Combs,Arthur,Albert,C120015039414,39.287612452857395,-76.65972769273989,1462224486000
Combs,Arthur,Albert,C120015039414,39.2876066467554,-76.65984802704979,1462224487000
Combs,Arthur,Albert,C120015039414,39.28760084065341,-76.6599683613597,1462224488000
Combs,Arthur,Albert,C120015039414,39.28759503455142,-76.6600886956696,1462224489000
Combs,Arthur,Albert,C120015039414,39.28758922844943,-76.66020902997951,1462224490000
Combs,Arthur,Albert,C120015039414,39.28758342234744,-76.66032936428941,1462224491000
Combs,Arthur,Albert,C120015039414,39.28757761624544,-76.66044969859931,1462224492000
Combs,Arthur,Albert,C120015039414,39.287571810143454,-76.66057003290922,1462224493000
Combs,Arthur,Albert,C120015039414,39.28756600404146,-76.66069036721912,1462224494000
Combs,Arthur,Albert,C120015039414,39.28756019793947,-76.66081070152903,1462224495000
Combs,Arthur,Albert,C120015039414,39.28755439183748,-76.66093103583893,1462224496000
Combs,Arthur,Albert,C120015039414,39.287548585735486,-76.66105137014884,1462224497000
Combs,Arthur,Albert,C120015039414,39.2875427796335,-76.66117170445874,1462224498000
Combs,Arthur,Albert,C120015039414,39.28753982114904,-76.66129214072197,1462224499000
Combs,Arthur,Albert,C120015039414,39.28753700675103,-76.66141258214394,1462224500000
Combs,Arthur,Albert,C120015039414,39.28753419235303,-76.6615330235659,1462224501000
Combs,Arthur,Albert,C120015039414,39.28753137795503,-76.66165346498786,1462224502000
Combs,Arthur,Albert,C120015039414,39.28752856355702,-76.66177390640982,1462224503000
Combs,Arthur,Albert,C120015039414,39.287525749159016,-76.66189434783179,1462224504000
Combs,Arthur,Albert,C120015039414,39.28752285068073,-76.6620147871428,1462224505000
Combs,Arthur,Albert,C120015039414,39.287519617636136,-76.66213521805403,1462224506000
Combs,Arthur,Albert,C120015039414,39.287514194493184,-76.6622555564976,1462224507000
