Last Name,First Name,Middle Name,Drivers License,Latitude,Longitude,DateTime
Combs,Jared,Skyler,C809022189166,39.28677928514245,-76.65804820490828,1462397148000
Combs,Jared,Skyler,C809022189166,39.28676901406276,-76.65804190844169,1462397149000
Combs,Jared,Skyler,C809022189166,39.28675874298307,-76.6580356119751,1462397150000
Combs,Jared,Skyler,C809022189166,39.28674847190338,-76.6580293155085,1462397151000
Combs,Jared,Skyler,C809022189166,39.28673820082369,-76.65802301904189,1462397152000
Combs,Jared,Skyler,C809022189166,39.286727929744,-76.6580167225753,1462397153000
Combs,Jared,Skyler,C809022189166,39.28671765866431,-76.6580104261087,1462397154000
Combs,Jared,Skyler,C809022189166,39.28670738758462,-76.65800412964211,1462397155000
Combs,Jared,Skyler,C809022189166,39.28669711650493,-76.65799783317551,1462397156000
Combs,Jared,Skyler,C809022189166,39.28668790481242,-76.65799096888513,1462397157000
Combs,Jared,Skyler,C809022189166,39.286688348069866,-76.65797892961221,1462397158000
Combs,Jared,Skyler,C809022189166,39.286688791327315,-76.6579668903393,1462397159000
Combs,Jared,Skyler,C809022189166,39.286689234584756,-76.65795485106638,1462397160000
Combs,Jared,Skyler,C809022189166,39.286689677842205,-76.65794281179346,1462397161000
Combs,Jared,Skyler,C809022189166,39.286690121099646,-76.65793077252053,1462397162000
Combs,Jared,Skyler,C809022189166,39.286690564357095,-76.65791873324761,1462397163000
Combs,Jared,Skyler,C809022189166,39.286691007614536,-76.6579066939747,1462397164000
Combs,Jared,Skyler,C809022189166,39.286691450871984,-76.65789465470178,1462397165000
Combs,Jared,Skyler,C809022189166,39.286691894129426,-76.65788261542886,1462397166000
Combs,Jared,Skyler,C809022189166,39.286692337386874,-76.65787057615593,1462397167000
Combs,Jared,Skyler,C809022189166,39.286692780644316,-76.65785853688301,1462397168000
Combs,Jared,Skyler,C809022189166,39.286693223901764,-76.6578464976101,1462397169000
Combs,Jared,Skyler,C809022189166,39.286693667159206,-76.65783445833718,1462397170000
Combs,Jared,Skyler,C809022189166,39.286694110416654,-76.65782241906426,1462397171000
Combs,Jared,Skyler,C809022189166,39.286694553674096,-76.65781037979133,1462397172000
Combs,Jared,Skyler,C809022189166,39.286694996931544,-76.65779834051841,1462397173000
Combs,Jared,Skyler,C809022189166,39.286695440188986,-76.6577863012455,1462397174000
Combs,Jared,Skyler,C809022189166,39.286695883446434,-76.65777426197258,1462397175000
Combs,Jared,Skyler,C809022189166,39.286696326703876,-76.65776222269966,1462397176000
Combs,Jared,Skyler,C809022189166,39.286696769961324,-76.65775018342673,1462397177000
Combs,Jared,Skyler,C809022189166,39.286697213218766,-76.65773814415381,1462397178000
Combs,Jared,Skyler,C809022189166,39.286697656476214,-76.6577261048809,1462397179000
Combs,Jared,Skyler,C809022189166,39.286698099733655,-76.65771406560798,1462397180000
Combs,Jared,Skyler,C809022189166,39.286698542991104,-76.65770202633506,1462397181000
Combs,Jared,Skyler,C809022189166,39.286698986248545,-76.65768998706213,1462397182000
Combs,Jared,Skyler,C809022189166,39.286699429505994,-76.65767794778921,1462397183000
Combs,Jared,Skyler,C809022189166,39.28669987276344,-76.6576659085163,1462397184000
Combs,Jared,Skyler,C809022189166,39.286700316020884,-76.65765386924338,1462397185000
Combs,Jared,Skyler,C809022189166,39.28670075927833,-76.65764182997046,1462397186000
Combs,Jared,Skyler,C809022189166,39.286701202535774,-76.65762979069753,1462397187000
Combs,Jared,Skyler,C809022189166,39.28670164579322,-76.65761775142461,1462397188000
Combs,Jared,Skyler,C809022189166,39.286702089050664,-76.65760571215169,1462397189000
Combs,Jared,Skyler,C809022189166,39.28670253230811,-76.65759367287878,1462397190000
Combs,Jared,Skyler,C809022189166,39.286702975565554,-76.65758163360586,1462397191000
Combs,Jared,Skyler,C809022189166,39.286703418823,-76.65756959433294,1462397192000
Combs,Jared,Skyler,C809022189166,39.286703862080444,-76.65755755506001,1462397193000
Combs,Jared,Skyler,C809022189166,39.28670430533789,-76.65754551578709,1462397194000
Combs,Jared,Skyler,C809022189166,39.286704748595334,-76.65753347651417,1462397195000
Combs,Jared,Skyler,C809022189166,39.28670519185278,-76.65752143724126,1462397196000
Combs,Jared,Skyler,C809022189166,39.28670563511022,-76.65750939796834,1462397197000
Combs,Jared,Skyler,C809022189166,39.28670607836767,-76.65749735869541,1462397198000
Combs,Jared,Skyler,C809022189166,39.28670652162511,-76.65748531942249,1462397199000
Combs,Jared,Skyler,C809022189166,39.28670696488256,-76.65747328014957,1462397200000
Combs,Jared,Skyler,C809022189166,39.28670740814,-76.65746124087666,1462397201000
Combs,Jared,Skyler,C809022189166,39.28670785139745,-76.65744920160374,1462397202000
Combs,Jared,Skyler,C809022189166,39.28670829465489,-76.65743716233081,1462397203000
Combs,Jared,Skyler,C809022189166,39.28670873791234,-76.65742512305789,1462397204000
Combs,Jared,Skyler,C809022189166,39.28670918116978,-76.65741308378497,1462397205000
Combs,Jared,Skyler,C809022189166,39.28670962442723,-76.65740104451206,1462397206000
Combs,Jared,Skyler,C809022189166,39.28671006768468,-76.65738900523914,1462397207000
Combs,Jared,Skyler,C809022189166,39.28671051094212,-76.65737696596621,1462397208000
Combs,Jared,Skyler,C809022189166,39.28671095419957,-76.65736492669329,1462397209000
Combs,Jared,Skyler,C809022189166,39.28671139745701,-76.65735288742037,1462397210000
Combs,Jared,Skyler,C809022189166,39.28671184071446,-76.65734084814746,1462397211000
Combs,Jared,Skyler,C809022189166,39.2867122839719,-76.65732880887454,1462397212000
Combs,Jared,Skyler,C809022189166,39.28671272722935,-76.65731676960161,1462397213000
Combs,Jared,Skyler,C809022189166,39.28671317048679,-76.65730473032869,1462397214000
Combs,Jared,Skyler,C809022189166,39.28671361374424,-76.65729269105577,1462397215000
Combs,Jared,Skyler,C809022189166,39.286714040840224,-76.65728065127226,1462397216000
Combs,Jared,Skyler,C809022189166,39.28671435842265,-76.65726860802889,1462397217000
Combs,Jared,Skyler,C809022189166,39.28671467600508,-76.65725656478551,1462397218000
Combs,Jared,Skyler,C809022189166,39.28671499358751,-76.65724452154214,1462397219000
Combs,Jared,Skyler,C809022189166,39.286715311169935,-76.65723247829877,1462397220000
Combs,Jared,Skyler,C809022189166,39.28671562875237,-76.65722043505538,1462397221000
Combs,Jared,Skyler,C809022189166,39.286715946334795,-76.657208391812,1462397222000
Combs,Jared,Skyler,C809022189166,39.28671626391722,-76.65719634856863,1462397223000
Combs,Jared,Skyler,C809022189166,39.286716581499654,-76.65718430532526,1462397224000
Combs,Jared,Skyler,C809022189166,39.28671689908208,-76.65717226208189,1462397225000
Combs,Jared,Skyler,C809022189166,39.286717216664506,-76.65716021883851,1462397226000
Combs,Jared,Skyler,C809022189166,39.28671753424694,-76.65714817559513,1462397227000
Combs,Jared,Skyler,C809022189166,39.286717851829366,-76.65713613235175,1462397228000
Combs,Jared,Skyler,C809022189166,39.28671816941179,-76.65712408910838,1462397229000
Combs,Jared,Skyler,C809022189166,39.286718486994225,-76.657112045865,1462397230000
Combs,Jared,Skyler,C809022189166,39.28671880457665,-76.65710000262163,1462397231000
Combs,Jared,Skyler,C809022189166,39.28671912215908,-76.65708795937826,1462397232000
Combs,Jared,Skyler,C809022189166,39.2867194397415,-76.65707591613487,1462397233000
Combs,Jared,Skyler,C809022189166,39.28671975732394,-76.6570638728915,1462397234000
Combs,Jared,Skyler,C809022189166,39.28672007490636,-76.65705182964813,1462397235000
Combs,Jared,Skyler,C809022189166,39.28672039248879,-76.65703978640475,1462397236000
Combs,Jared,Skyler,C809022189166,39.28672071007122,-76.65702774316138,1462397237000
Combs,Jared,Skyler,C809022189166,39.28672102765365,-76.657015699918,1462397238000
Combs,Jared,Skyler,C809022189166,39.286721345236074,-76.65700365667462,1462397239000
Combs,Jared,Skyler,C809022189166,39.28672166281851,-76.65699161343125,1462397240000
Combs,Jared,Skyler,C809022189166,39.286721980400934,-76.65697957018787,1462397241000
Combs,Jared,Skyler,C809022189166,39.28672229798336,-76.6569675269445,1462397242000
Combs,Jared,Skyler,C809022189166,39.28672261556579,-76.65695548370113,1462397243000
Combs,Jared,Skyler,C809022189166,39.28672293314822,-76.65694344045775,1462397244000
Combs,Jared,Skyler,C809022189166,39.286723250730645,-76.65693139721436,1462397245000
Combs,Jared,Skyler,C809022189166,39.28672356831308,-76.65691935397099,1462397246000
Combs,Jared,Skyler,C809022189166,39.286723885895505,-76.65690731072762,1462397247000
Combs,Jared,Skyler,C809022189166,39.28672420347793,-76.65689526748424,1462397248000
Combs,Jared,Skyler,C809022189166,39.286724521060364,-76.65688322424087,1462397249000
Combs,Jared,Skyler,C809022189166,39.28672483864279,-76.65687118099748,1462397250000
Combs,Jared,Skyler,C809022189166,39.286725156225216,-76.65685913775411,1462397251000
Combs,Jared,Skyler,C809022189166,39.28672547380765,-76.65684709451074,1462397252000
Combs,Jared,Skyler,C809022189166,39.286725791390076,-76.65683505126736,1462397253000
Combs,Jared,Skyler,C809022189166,39.2867261089725,-76.65682300802399,1462397254000
Combs,Jared,Skyler,C809022189166,39.28672642655493,-76.65681096478062,1462397255000
Combs,Jared,Skyler,C809022189166,39.28672674413736,-76.65679892153723,1462397256000
Combs,Jared,Skyler,C809022189166,39.28672706171979,-76.65678687829386,1462397257000
Combs,Jared,Skyler,C809022189166,39.286727379302214,-76.65677483505048,1462397258000
Combs,Jared,Skyler,C809022189166,39.28672769688465,-76.65676279180711,1462397259000
Combs,Jared,Skyler,C809022189166,39.28672801446707,-76.65675074856374,1462397260000
Combs,Jared,Skyler,C809022189166,39.2867283320495,-76.65673870532036,1462397261000
Combs,Jared,Skyler,C809022189166,39.28672864963193,-76.65672666207698,1462397262000
Combs,Jared,Skyler,C809022189166,39.28672896721436,-76.6567146188336,1462397263000
Combs,Jared,Skyler,C809022189166,39.286729284796785,-76.65670257559023,1462397264000
Combs,Jared,Skyler,C809022189166,39.28672960237922,-76.65669053234686,1462397265000
Combs,Jared,Skyler,C809022189166,39.286729919961644,-76.65667848910348,1462397266000
Combs,Jared,Skyler,C809022189166,39.28673023754407,-76.65666644586011,1462397267000
Combs,Jared,Skyler,C809022189166,39.2867305551265,-76.65665440261672,1462397268000
Combs,Jared,Skyler,C809022189166,39.28673087270893,-76.65664235937335,1462397269000
Combs,Jared,Skyler,C809022189166,39.286731190291356,-76.65663031612998,1462397270000
Combs,Jared,Skyler,C809022189166,39.28673150787379,-76.6566182728866,1462397271000
Combs,Jared,Skyler,C809022189166,39.286731825456215,-76.65660622964323,1462397272000
Combs,Jared,Skyler,C809022189166,39.28673214303864,-76.65659418639984,1462397273000
Combs,Jared,Skyler,C809022189166,39.286732460621074,-76.65658214315647,1462397274000
Combs,Jared,Skyler,C809022189166,39.2867327782035,-76.6565700999131,1462397275000
Combs,Jared,Skyler,C809022189166,39.28673309578593,-76.65655805666972,1462397276000
Combs,Jared,Skyler,C809022189166,39.28673341336836,-76.65654601342635,1462397277000
Combs,Jared,Skyler,C809022189166,39.286733730950786,-76.65653397018298,1462397278000
Combs,Jared,Skyler,C809022189166,39.28673404853321,-76.65652192693959,1462397279000
Combs,Jared,Skyler,C809022189166,39.28673436611564,-76.65650988369622,1462397280000
Combs,Jared,Skyler,C809022189166,39.28673468369807,-76.65649784045284,1462397281000
Combs,Jared,Skyler,C809022189166,39.2867350012805,-76.65648579720947,1462397282000
Combs,Jared,Skyler,C809022189166,39.286735318862924,-76.6564737539661,1462397283000
Combs,Jared,Skyler,C809022189166,39.28673563644536,-76.65646171072272,1462397284000
Combs,Jared,Skyler,C809022189166,39.28673595402778,-76.65644966747934,1462397285000
