Last Name,First Name,Middle Name,Drivers License,Latitude,Longitude,DateTime
Combs,Arthur,Albert,C120015039414,39.2876363,-76.6591258,1462570321000
Combs,Arthur,Albert,C120015039414,39.28763187223987,-76.65924619290635,1462570322000
Combs,Arthur,Albert,C120015039414,39.28762743645465,-76.65936658551496,1462570323000
Combs,Arthur,Albert,C120015039414,39.28762293068885,-76.65948697552716,1462570324000
Combs,Arthur,Albert,C120015039414,39.287618258959384,-76.65960735842998,1462570325000
Combs,Arthur,Albert,C120015039414,39.287612452857395,-76.65972769273989,1462570326000
Combs,Arthur,Albert,C120015039414,39.2876066467554,-76.65984802704979,1462570327000
Combs,Arthur,Albert,C120015039414,39.28760084065341,-76.6599683613597,1462570328000
Combs,Arthur,Albert,C120015039414,39.28759503455142,-76.6600886956696,1462570329000
Combs,Arthur,Albert,C120015039414,39.28758922844943,-76.66020902997951,1462570330000
Combs,Arthur,Albert,C120015039414,39.28758342234744,-76.66032936428941,1462570331000
Combs,Arthur,Albert,C120015039414,39.28757761624544,-76.66044969859931,1462570332000
Combs,Arthur,Albert,C120015039414,39.287571810143454,-76.66057003290922,1462570333000
Combs,Arthur,Albert,C120015039414,39.28756600404146,-76.66069036721912,1462570334000
Combs,Arthur,Albert,C120015039414,39.28756019793947,-76.66081070152903,1462570335000
Combs,Arthur,Albert,C120015039414,39.28755439183748,-76.66093103583893,1462570336000
Combs,Arthur,Albert,C120015039414,39.287548585735486,-76.66105137014884,1462570337000
Combs,Arthur,Albert,C120015039414,39.2875427796335,-76.66117170445874,1462570338000
Combs,Arthur,Albert,C120015039414,39.28753982114904,-76.66129214072197,1462570339000
Combs,Arthur,Albert,C120015039414,39.28753700675103,-76.66141258214394,1462570340000
Combs,Arthur,Albert,C120015039414,39.28753419235303,-76.6615330235659,1462570341000
Combs,Arthur,Albert,C120015039414,39.28753137795503,-76.66165346498786,1462570342000
Combs,Arthur,Albert,C120015039414,39.28752856355702,-76.66177390640982,1462570343000
Combs,Arthur,Albert,C120015039414,39.287525749159016,-76.66189434783179,1462570344000
Combs,Arthur,Albert,C120015039414,39.28752285068073,-76.6620147871428,1462570345000
Combs,Arthur,Albert,C120015039414,39.287519617636136,-76.66213521805403,1462570346000
Combs,Arthur,Albert,C120015039414,39.287514194493184,-76.6622555564976,1462570347000
Combs,Arthur,Albert,C120015039414,39.287501870251845,-76.6623751559055,1462570348000
Combs,Arthur,Albert,C120015039414,39.28747893258502,-76.66249342644451,1462570349000
Combs,Arthur,Albert,C120015039414,39.28745064983277,-76.6626104502648,1462570350000
Combs,Arthur,Albert,C120015039414,39.28741933470229,-76.66272678076191,1462570351000
Combs,Arthur,Albert,C120015039414,39.28740721375386,-76.66284617007771,1462570352000
Combs,Arthur,Albert,C120015039414,39.28740290818713,-76.6629665358175,1462570353000
Combs,Arthur,Albert,C120015039414,39.287402356734475,-76.6630870002698,1462570354000
Combs,Arthur,Albert,C120015039414,39.2874141505514,-76.66320666909077,1462570355000
Combs,Arthur,Albert,C120015039414,39.287446769651254,-76.66332196640113,1462570356000
Combs,Arthur,Albert,C120015039414,39.28749886703972,-76.66343056622142,1462570357000
Combs,Arthur,Albert,C120015039414,39.28756573863949,-76.6635297943373,1462570358000
Combs,Arthur,Albert,C120015039414,39.28764428412956,-76.66362091566766,1462570359000
Combs,Arthur,Albert,C120015039414,39.287712267415486,-76.66372021797712,1462570360000
Combs,Arthur,Albert,C120015039414,39.287761318970944,-76.66382981551183,1462570361000
Combs,Arthur,Albert,C120015039414,39.28777630784424,-76.66394916679705,1462570362000
Combs,Arthur,Albert,C120015039414,39.28774268952181,-76.66406400071361,1462570363000
Combs,Arthur,Albert,C120015039414,39.28768874669739,-76.664171723639,1462570364000
Combs,Arthur,Albert,C120015039414,39.28763480387297,-76.6642794465644,1462570365000
Combs,Arthur,Albert,C120015039414,39.28758086104855,-76.66438716948977,1462570366000
Combs,Arthur,Albert,C120015039414,39.28752691822413,-76.66449489241516,1462570367000
Combs,Arthur,Albert,C120015039414,39.287472195805094,-76.66460220769066,1462570368000
Combs,Arthur,Albert,C120015039414,39.28741450642985,-76.66470797154528,1462570369000
Combs,Arthur,Albert,C120015039414,39.287358169728954,-76.66481443720204,1462570370000
Combs,Arthur,Albert,C120015039414,39.2873047999132,-76.66492244206148,1462570371000
Combs,Arthur,Albert,C120015039414,39.287246884013044,-76.66502808177115,1462570372000
Combs,Arthur,Albert,C120015039414,39.28718850769003,-76.66513346802202,1462570373000
Combs,Arthur,Albert,C120015039414,39.28712886192511,-76.66523813279514,1462570374000
Combs,Arthur,Albert,C120015039414,39.2870708200424,-76.66534368861674,1462570375000
Combs,Arthur,Albert,C120015039414,39.287013693622185,-76.66544975759938,1462570376000
Combs,Arthur,Albert,C120015039414,39.286956567201976,-76.665555826582,1462570377000
Combs,Arthur,Albert,C120015039414,39.28689944078177,-76.66566189556461,1462570378000
Combs,Arthur,Albert,C120015039414,39.28684231436155,-76.66576796454723,1462570379000
Combs,Arthur,Albert,C120015039414,39.28678518794134,-76.66587403352985,1462570380000
Combs,Arthur,Albert,C120015039414,39.286728061521124,-76.66598010251248,1462570381000
Combs,Arthur,Albert,C120015039414,39.286670935100915,-76.6660861714951,1462570382000
Combs,Arthur,Albert,C120015039414,39.2866138086807,-76.66619224047771,1462570383000
Combs,Arthur,Albert,C120015039414,39.28655668226049,-76.66629830946033,1462570384000
Combs,Arthur,Albert,C120015039414,39.28649955584027,-76.66640437844295,1462570385000
Combs,Arthur,Albert,C120015039414,39.28644242942006,-76.66651044742558,1462570386000
Combs,Arthur,Albert,C120015039414,39.28638530299985,-76.6666165164082,1462570387000
Combs,Arthur,Albert,C120015039414,39.28632817657964,-76.66672258539081,1462570388000
Combs,Arthur,Albert,C120015039414,39.28627105015942,-76.66682865437343,1462570389000
Combs,Arthur,Albert,C120015039414,39.28621392373921,-76.66693472335606,1462570390000
Combs,Arthur,Albert,C120015039414,39.286156797319,-76.66704079233868,1462570391000
Combs,Arthur,Albert,C120015039414,39.286107382344625,-76.66715059449803,1462570392000
Combs,Arthur,Albert,C120015039414,39.28606637775432,-76.66726379784743,1462570393000
Combs,Arthur,Albert,C120015039414,39.28603234968168,-76.66737931357534,1462570394000
Combs,Arthur,Albert,C120015039414,39.28600649393288,-76.66749694428131,1462570395000
Combs,Arthur,Albert,C120015039414,39.28598439655098,-76.6676153746941,1462570396000
Combs,Arthur,Albert,C120015039414,39.28597254602846,-76.66773520261358,1462570397000
Combs,Arthur,Albert,C120015039414,39.28596513789069,-76.66785541586913,1462570398000
Combs,Arthur,Albert,C120015039414,39.28596168376882,-76.66797584064234,1462570399000
Combs,Arthur,Albert,C120015039414,39.28595822964695,-76.66809626541556,1462570400000
Combs,Arthur,Albert,C120015039414,39.28591329875708,-76.66817325474246,1462570401000
Combs,Arthur,Albert,C120015039414,39.2857928428012,-76.66817115244511,1462570402000
Combs,Arthur,Albert,C120015039414,39.28567238684533,-76.66816905014777,1462570403000
Combs,Arthur,Albert,C120015039414,39.28555193088945,-76.66816694785042,1462570404000
Combs,Arthur,Albert,C120015039414,39.28543147493357,-76.66816484555308,1462570405000
Combs,Arthur,Albert,C120015039414,39.28531118005848,-76.66816460057696,1462570406000
Combs,Arthur,Albert,C120015039414,39.28521620172201,-76.66823233395002,1462570407000
Combs,Arthur,Albert,C120015039414,39.2851490576779,-76.66833223532616,1462570408000
Combs,Arthur,Albert,C120015039414,39.28508452119076,-76.66843396584659,1462570409000
Combs,Arthur,Albert,C120015039414,39.285019984703624,-76.66853569636703,1462570410000
Combs,Arthur,Albert,C120015039414,39.28496302012152,-76.6686417745912,1462570411000
Combs,Arthur,Albert,C120015039414,39.2849215507813,-76.66875404973885,1462570412000
Combs,Arthur,Albert,C120015039414,39.28491752812128,-76.66887442132898,1462570413000
Combs,Arthur,Albert,C120015039414,39.28496826249452,-76.66894486653209,1462570414000
Combs,Arthur,Albert,C120015039414,39.2850251,-76.6689467,1462570415000
Barrett,Terry,Jonathan,B330183631673,39.2876363,-76.6591258,1462579441000
Barrett,Terry,Jonathan,B330183631673,39.28763187223987,-76.65924619290635,1462579442000
Barrett,Terry,Jonathan,B330183631673,39.28762743645465,-76.65936658551496,1462579443000
Barrett,Terry,Jonathan,B330183631673,39.28762293068885,-76.65948697552716,1462579444000
Barrett,Terry,Jonathan,B330183631673,39.287618258959384,-76.65960735842998,1462579445000
Barrett,Terry,Jonathan,B330183631673,39.287612452857395,-76.65972769273989,1462579446000
Barrett,Terry,Jonathan,B330183631673,39.2876066467554,-76.65984802704979,1462579447000
Barrett,Terry,Jonathan,B330183631673,39.28760084065341,-76.6599683613597,1462579448000
Barrett,Terry,Jonathan,B330183631673,39.28759503455142,-76.6600886956696,1462579449000
Barrett,Terry,Jonathan,B330183631673,39.28758922844943,-76.66020902997951,1462579450000
Barrett,Terry,Jonathan,B330183631673,39.28758342234744,-76.66032936428941,1462579451000
Barrett,Terry,Jonathan,B330183631673,39.28757761624544,-76.66044969859931,1462579452000
Barrett,Terry,Jonathan,B330183631673,39.287571810143454,-76.66057003290922,1462579453000
Barrett,Terry,Jonathan,B330183631673,39.28756600404146,-76.66069036721912,1462579454000
Barrett,Terry,Jonathan,B330183631673,39.28756019793947,-76.66081070152903,1462579455000
Barrett,Terry,Jonathan,B330183631673,39.28755439183748,-76.66093103583893,1462579456000
Barrett,Terry,Jonathan,B330183631673,39.287548585735486,-76.66105137014884,1462579457000
Barrett,Terry,Jonathan,B330183631673,39.2875427796335,-76.66117170445874,1462579458000
Barrett,Terry,Jonathan,B330183631673,39.28753982114904,-76.66129214072197,1462579459000
Barrett,Terry,Jonathan,B330183631673,39.28753700675103,-76.66141258214394,1462579460000
Barrett,Terry,Jonathan,B330183631673,39.28753419235303,-76.6615330235659,1462579461000
Barrett,Terry,Jonathan,B330183631673,39.28753137795503,-76.66165346498786,1462579462000
Barrett,Terry,Jonathan,B330183631673,39.28752856355702,-76.66177390640982,1462579463000
Barrett,Terry,Jonathan,B330183631673,39.287525749159016,-76.66189434783179,1462579464000
Barrett,Terry,Jonathan,B330183631673,39.28752285068073,-76.6620147871428,1462579465000
Barrett,Terry,Jonathan,B330183631673,39.287519617636136,-76.66213521805403,1462579466000
Barrett,Terry,Jonathan,B330183631673,39.287514194493184,-76.6622555564976,1462579467000
Barrett,Terry,Jonathan,B330183631673,39.287501870251845,-76.6623751559055,1462579468000
Barrett,Terry,Jonathan,B330183631673,39.28747893258502,-76.66249342644451,1462579469000
Barrett,Terry,Jonathan,B330183631673,39.28745064983277,-76.6626104502648,1462579470000
Barrett,Terry,Jonathan,B330183631673,39.28741933470229,-76.66272678076191,1462579471000
Barrett,Terry,Jonathan,B330183631673,39.28740721375386,-76.66284617007771,1462579472000
Barrett,Terry,Jonathan,B330183631673,39.28740290818713,-76.6629665358175,1462579473000
Barrett,Terry,Jonathan,B330183631673,39.287402356734475,-76.6630870002698,1462579474000
Barrett,Terry,Jonathan,B330183631673,39.2874141505514,-76.66320666909077,1462579475000
Barrett,Terry,Jonathan,B330183631673,39.287446769651254,-76.66332196640113,1462579476000
Barrett,Terry,Jonathan,B330183631673,39.28749886703972,-76.66343056622142,1462579477000
Barrett,Terry,Jonathan,B330183631673,39.28756573863949,-76.6635297943373,1462579478000
Barrett,Terry,Jonathan,B330183631673,39.28764428412956,-76.66362091566766,1462579479000
Barrett,Terry,Jonathan,B330183631673,39.287712267415486,-76.66372021797712,1462579480000
